sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
1.0,49,1.0,0.0,0,0,0,3,1.0,0.0,436.0,0
1.0,31,0.0,0.0,0,0,0,7,1.0,0.0,277.0,1
1.0,20,2.0,0.0,0,0,0,1,26.0,0.0,194.0,1
1.0,28,0.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,67,1.0,2.0,0,0,0,3,1.0,0.0,436.0,0
1.0,33,0.0,3.0,0,0,0,0,0.0,0.0,21.0,0
1.0,20,2.0,3.0,1,0,0,1,175.0,0.0,436.0,1
1.0,40,0.0,2.0,0,0,0,4,72.0,0.0,436.0,0
1.0,52,1.0,0.0,0,0,0,0,1.0,0.0,372.0,0
1.0,45,1.0,0.0,0,0,0,17,1.0,0.0,177.0,1
1.0,27,0.0,0.0,0,0,1,8,1.0,0.0,256.0,1
1.0,22,2.0,2.0,0,0,0,1,1.0,0.0,194.0,1
1.0,36,0.0,2.0,0,0,0,9,42.0,0.0,141.0,1
1.0,40,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,30,0.0,2.0,0,0,0,1,0.0,1.0,144.0,1
1.0,42,0.0,0.0,0,0,0,1,1.0,0.0,436.0,0
1.0,24,2.0,0.0,0,0,1,2,0.0,0.0,165.0,0
1.0,46,1.0,2.0,0,0,0,4,5.0,0.0,427.0,0
1.0,38,0.0,0.0,0,0,0,4,1.0,0.0,358.0,0
1.0,39,0.0,3.0,0,0,0,2,112.0,0.0,91.0,0
0.0,32,0.0,3.0,0,0,0,0,1.0,1.0,223.0,0
1.0,26,0.0,2.0,0,0,0,0,1.0,1.0,188.0,1
1.0,54,1.0,2.0,0,0,0,1,1.0,1.0,44.0,0
1.0,27,0.0,3.0,0,0,0,2,10.0,0.0,216.0,0
1.0,61,1.0,2.0,0,0,0,1,0.0,0.0,436.0,0
1.0,51,1.0,0.0,0,0,0,1,1.0,1.0,287.0,0
1.0,57,1.0,2.0,0,0,0,0,1.0,0.0,9.0,0
1.0,24,2.0,2.0,0,0,3,3,1.0,1.0,44.0,1
1.0,34,0.0,0.0,0,0,0,1,1.0,0.0,436.0,0
1.0,27,0.0,3.0,0,0,0,1,1.0,0.0,390.0,0
0.0,28,0.0,0.0,0,0,0,10,36.0,1.0,243.0,1
1.0,35,0.0,0.0,0,0,0,10,1.0,1.0,431.0,1
1.0,30,0.0,0.0,0,0,0,6,0.0,0.0,141.0,1
1.0,53,1.0,5.0,0,0,0,1,92.0,0.0,436.0,1
1.0,44,0.0,0.0,0,0,0,0,1.0,0.0,347.0,0
1.0,57,1.0,2.0,0,0,0,3,398.0,1.0,285.0,0
1.0,61,1.0,2.0,0,0,0,10,1.0,0.0,58.0,1
1.0,26,0.0,0.0,0,0,0,1,1.0,0.0,436.0,1
1.0,48,1.0,0.0,1,0,0,10,1.0,0.0,176.0,1
1.0,42,0.0,0.0,0,0,0,4,464.0,1.0,139.0,0
1.0,38,0.0,2.0,0,0,0,10,1.0,0.0,318.0,1
1.0,39,0.0,0.0,0,0,0,4,0.0,0.0,194.0,0
0.0,53,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,26,0.0,0.0,0,0,0,3,1.0,1.0,264.0,1
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,65.0,1
1.0,50,1.0,2.0,0,0,0,0,1.0,0.0,194.0,1
1.0,44,0.0,2.0,3,0,0,16,1.0,1.0,140.0,1
1.0,24,2.0,0.0,0,1,3,4,1.0,0.0,4.0,1
1.0,21,2.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,50,1.0,2.0,0,0,0,0,1.0,0.0,318.0,0
0.0,36,0.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,39,0.0,2.0,0,0,0,0,1.0,0.0,436.0,0
0.0,24,2.0,0.0,0,0,0,2,90.0,0.0,89.0,0
0.0,54,1.0,0.0,0,0,0,7,1.0,0.0,185.0,1
1.0,29,0.0,0.0,0,0,0,0,1.0,1.0,341.0,0
1.0,26,0.0,2.0,0,0,0,0,1.0,1.0,44.0,1
1.0,41,0.0,0.0,0,0,0,3,1.0,0.0,176.0,0
1.0,23,2.0,0.0,0,0,0,1,1.0,0.0,194.0,1
1.0,34,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,31,0.0,2.0,0,0,0,11,1.0,0.0,165.0,1
1.0,20,2.0,0.0,0,0,0,0,1.0,0.0,194.0,0
1.0,49,1.0,0.0,0,0,0,10,1.0,0.0,436.0,1
1.0,26,0.0,0.0,0,0,0,4,0.0,0.0,311.0,1
1.0,28,0.0,0.0,0,0,0,1,1.0,0.0,318.0,0
1.0,26,0.0,0.0,0,0,0,0,1.0,0.0,194.0,0
1.0,55,1.0,0.0,0,0,0,1,1.0,0.0,318.0,0
1.0,22,2.0,0.0,0,0,0,0,1.0,1.0,333.0,1
0.0,26,0.0,0.0,0,0,0,0,1.0,1.0,287.0,0
1.0,56,1.0,5.0,0,0,0,0,0.0,1.0,44.0,0
1.0,66,1.0,2.0,0,0,0,1,1.0,0.0,436.0,0
1.0,46,1.0,5.0,0,0,0,2,1.0,0.0,307.0,0
1.0,58,1.0,0.0,0,0,0,16,1.0,0.0,436.0,1
1.0,28,0.0,0.0,0,0,0,4,1.0,0.0,62.0,1
1.0,33,0.0,0.0,0,0,0,8,1.0,0.0,326.0,1
0.0,31,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,26,0.0,0.0,0,0,0,1,0.0,1.0,264.0,1
1.0,35,0.0,0.0,0,0,0,4,359.0,1.0,264.0,1
0.0,41,0.0,2.0,0,0,0,12,45.0,0.0,172.0,1
1.0,34,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,33,0.0,5.0,0,0,0,0,1.0,0.0,358.0,0
0.0,32,0.0,0.0,0,0,0,0,1.0,0.0,176.0,0
1.0,37,0.0,0.0,0,0,0,9,1.0,0.0,256.0,1
1.0,50,1.0,0.0,0,0,0,1,22.0,0.0,318.0,1
1.0,35,0.0,2.0,0,0,0,1,1.0,0.0,436.0,0
0.0,47,1.0,2.0,0,0,0,0,6.0,1.0,331.0,0
0.0,52,1.0,0.0,0,0,0,8,1.0,0.0,436.0,1
1.0,26,0.0,0.0,0,1,2,5,1.0,0.0,365.0,1
1.0,36,0.0,0.0,0,0,0,1,484.0,1.0,436.0,1
1.0,45,1.0,0.0,0,0,0,13,1.0,0.0,176.0,0
1.0,19,2.0,5.0,0,0,0,0,1.0,1.0,44.0,1
1.0,41,0.0,0.0,0,0,0,8,1.0,0.0,141.0,0
1.0,24,2.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,21,2.0,0.0,0,1,0,1,1.0,0.0,347.0,1
1.0,54,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,49,1.0,2.0,0,0,0,0,1.0,0.0,188.0,0
1.0,42,0.0,2.0,0,0,0,1,0.0,0.0,436.0,0
1.0,21,2.0,0.0,0,0,0,1,0.0,0.0,318.0,0
1.0,61,1.0,0.0,0,0,0,30,56.0,0.0,436.0,0
1.0,46,1.0,2.0,0,0,0,5,0.0,0.0,46.0,1
1.0,74,1.0,2.0,0,0,0,0,1.0,1.0,102.0,0
0.0,38,0.0,3.0,0,0,0,0,0.0,0.0,317.0,0
1.0,75,1.0,2.0,0,0,0,2,58.0,1.0,139.0,0
0.0,39,0.0,0.0,0,0,0,1,0.0,0.0,436.0,0
0.0,38,0.0,0.0,0,0,0,0,1.0,0.0,436.0,0
1.0,19,2.0,0.0,1,0,1,1,1.0,0.0,436.0,1
1.0,28,0.0,2.0,0,0,0,0,1.0,0.0,65.0,0
1.0,53,1.0,0.0,0,0,0,2,446.0,0.0,436.0,0
1.0,25,0.0,0.0,0,0,0,1,1.0,0.0,182.0,1
1.0,53,1.0,2.0,0,0,0,1,1.0,1.0,106.0,0
1.0,53,1.0,0.0,0,0,0,4,274.0,0.0,194.0,1
1.0,23,2.0,0.0,0,1,0,2,1.0,0.0,65.0,1
1.0,55,1.0,2.0,0,0,0,33,1.0,0.0,177.0,1
0.0,64,1.0,2.0,0,0,0,1,1.0,0.0,436.0,0
1.0,23,2.0,0.0,0,0,0,1,1.0,1.0,44.0,1
1.0,38,0.0,3.0,0,0,0,1,94.0,1.0,140.0,0
1.0,23,2.0,0.0,0,0,2,4,1.0,0.0,317.0,1
0.0,41,0.0,3.0,0,0,0,0,1.0,0.0,64.0,0
1.0,53,1.0,5.0,0,0,0,0,0.0,1.0,140.0,0
1.0,34,0.0,0.0,0,0,0,0,1.0,0.0,51.0,0
1.0,24,2.0,3.0,0,0,0,0,1.0,0.0,171.0,0
1.0,26,0.0,0.0,0,0,0,1,1.0,1.0,94.0,0
1.0,44,0.0,2.0,0,0,0,4,1.0,0.0,141.0,0
0.0,27,0.0,2.0,0,0,0,0,1.0,0.0,9.0,0
1.0,28,0.0,2.0,0,0,0,14,1.0,0.0,250.0,1
1.0,55,1.0,2.0,0,0,0,1,1.0,1.0,106.0,0
0.0,22,2.0,0.0,0,0,0,2,60.0,0.0,436.0,0
1.0,36,0.0,0.0,0,0,0,15,0.0,0.0,436.0,1
1.0,29,0.0,0.0,0,0,0,6,204.0,0.0,155.0,1
1.0,23,2.0,0.0,0,0,0,1,1.0,0.0,436.0,0
1.0,56,1.0,0.0,0,0,0,1,1.0,1.0,140.0,0
1.0,27,0.0,2.0,0,0,0,2,1.0,0.0,300.0,1
1.0,37,0.0,2.0,0,0,0,1,1.0,1.0,44.0,1
1.0,32,0.0,0.0,0,0,0,1,1.0,0.0,213.0,1
1.0,41,0.0,0.0,2,0,0,18,1.0,1.0,415.0,1
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,50.0,1
1.0,37,0.0,2.0,0,0,0,1,1.0,0.0,318.0,0
1.0,45,1.0,0.0,0,0,0,3,0.0,1.0,430.0,0
0.0,31,0.0,0.0,0,0,0,14,1.0,0.0,13.0,1
1.0,42,0.0,0.0,0,0,0,7,1.0,0.0,171.0,1
1.0,26,0.0,0.0,0,2,2,20,1.0,0.0,188.0,1
1.0,33,0.0,2.0,0,0,0,0,1.0,0.0,121.0,1
1.0,22,2.0,2.0,0,0,0,0,0.0,1.0,105.0,0
1.0,32,0.0,2.0,0,0,0,2,62.0,0.0,341.0,1
0.0,36,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,54,1.0,2.0,0,0,0,0,0.0,1.0,331.0,0
1.0,25,0.0,0.0,0,1,2,5,1.0,0.0,436.0,1
1.0,24,2.0,2.0,0,0,0,3,1.0,0.0,194.0,1
1.0,23,2.0,3.0,0,0,0,0,1.0,1.0,212.0,1
1.0,61,1.0,2.0,0,0,0,0,0.0,1.0,44.0,0
0.0,42,0.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,28,0.0,2.0,0,0,0,1,1.0,1.0,106.0,0
1.0,27,0.0,0.0,0,0,0,1,1.0,1.0,287.0,1
1.0,24,2.0,2.0,0,0,0,2,18.0,1.0,44.0,0
1.0,33,0.0,0.0,0,0,0,14,60.0,0.0,326.0,1
1.0,32,0.0,0.0,0,0,0,16,1.0,0.0,141.0,1
1.0,38,0.0,2.0,0,0,0,0,7.0,0.0,171.0,0
1.0,21,2.0,2.0,0,1,1,1,1.0,1.0,412.0,0
1.0,27,0.0,0.0,0,0,0,1,1.0,0.0,296.0,1
1.0,39,0.0,2.0,0,0,0,0,2.0,0.0,318.0,0
1.0,29,0.0,2.0,0,0,0,0,1.0,0.0,426.0,0
1.0,29,0.0,2.0,0,0,0,1,2.0,0.0,318.0,0
1.0,65,1.0,2.0,0,0,0,6,35.0,0.0,436.0,0
1.0,36,0.0,2.0,0,0,0,1,24.0,0.0,300.0,0
1.0,46,1.0,0.0,0,0,0,0,0.0,0.0,250.0,1
1.0,44,0.0,0.0,1,0,0,7,1.0,0.0,276.0,1
1.0,27,0.0,0.0,0,0,0,0,1.0,1.0,379.0,0
1.0,27,0.0,0.0,0,0,0,8,1.0,0.0,171.0,1
1.0,61,1.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,47,1.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,27,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,28,0.0,2.0,0,0,0,0,1.0,0.0,194.0,0
0.0,31,0.0,2.0,0,0,0,1,1.0,1.0,44.0,1
1.0,26,0.0,2.0,0,0,0,9,0.0,1.0,433.0,0
1.0,53,1.0,0.0,0,0,0,2,1.0,0.0,436.0,0
1.0,26,0.0,0.0,0,0,0,1,1.0,0.0,436.0,1
1.0,25,0.0,0.0,0,0,0,2,23.0,0.0,436.0,0
1.0,23,2.0,5.0,0,0,0,5,1.0,1.0,342.0,1
0.0,21,2.0,0.0,0,3,1,4,300.0,1.0,436.0,1
1.0,23,2.0,0.0,0,0,0,1,1.0,1.0,210.0,0
1.0,30,0.0,5.0,0,1,1,3,1.0,1.0,44.0,0
0.0,45,1.0,0.0,0,0,0,2,1.0,0.0,163.0,0
1.0,27,0.0,0.0,0,0,0,2,1.0,1.0,44.0,1
1.0,57,1.0,0.0,0,0,0,6,129.0,1.0,245.0,1
1.0,44,0.0,2.0,0,0,0,8,365.0,0.0,436.0,1
0.0,26,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,21,2.0,2.0,0,0,0,0,1.0,0.0,436.0,1
1.0,63,1.0,0.0,0,0,0,1,261.0,0.0,171.0,1
0.0,62,1.0,2.0,0,0,0,0,1.0,1.0,223.0,0
1.0,48,1.0,2.0,0,0,0,0,1.0,0.0,318.0,0
1.0,53,1.0,0.0,0,0,0,1,90.0,1.0,111.0,0
1.0,62,1.0,0.0,0,0,0,3,1.0,1.0,106.0,0
1.0,28,0.0,0.0,1,1,0,5,1.0,0.0,12.0,1
1.0,56,1.0,2.0,0,0,0,1,0.0,0.0,181.0,0
1.0,35,0.0,3.0,0,0,0,2,8.0,0.0,436.0,0
0.0,56,1.0,3.0,0,0,0,2,1.0,1.0,429.0,0
1.0,22,2.0,0.0,1,0,0,2,1.0,0.0,426.0,1
1.0,26,0.0,0.0,0,0,0,5,1.0,0.0,10.0,1
1.0,35,0.0,0.0,0,0,0,4,149.0,1.0,139.0,1
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,194.0,0
1.0,60,1.0,2.0,0,0,0,3,102.0,1.0,379.0,0
0.0,37,0.0,0.0,1,0,0,7,1.0,0.0,129.0,0
0.0,32,0.0,0.0,0,0,0,0,1.0,0.0,423.0,0
0.0,33,0.0,0.0,0,0,0,3,1.0,0.0,14.0,1
1.0,38,0.0,5.0,0,0,0,2,0.0,0.0,176.0,0
1.0,53,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,32,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,26,0.0,2.0,0,0,0,0,1.0,1.0,94.0,0
1.0,61,1.0,2.0,0,0,0,0,1.0,1.0,105.0,0
1.0,21,2.0,0.0,0,0,0,0,1.0,1.0,44.0,1
1.0,69,1.0,0.0,0,0,0,22,1.0,1.0,30.0,1
1.0,26,0.0,0.0,0,0,0,0,0.0,1.0,140.0,0
1.0,30,0.0,0.0,0,0,0,9,0.0,0.0,277.0,1
1.0,21,2.0,2.0,0,0,0,1,5.0,0.0,436.0,0
1.0,41,0.0,2.0,0,0,0,0,1.0,1.0,106.0,0
1.0,45,1.0,0.0,0,0,0,0,1.0,0.0,141.0,1
1.0,31,0.0,0.0,0,1,3,10,1.0,0.0,141.0,1
1.0,22,2.0,2.0,0,0,0,0,2.0,0.0,22.0,0
0.0,54,1.0,2.0,0,0,0,0,1.0,0.0,5.0,0
1.0,50,1.0,2.0,0,0,0,2,1.0,1.0,44.0,0
0.0,50,1.0,0.0,0,0,0,5,168.0,0.0,436.0,0
1.0,37,0.0,5.0,2,0,0,11,1.0,0.0,250.0,0
0.0,21,2.0,0.0,0,0,0,0,1.0,0.0,125.0,1
1.0,23,2.0,3.0,0,0,0,6,1.0,1.0,428.0,1
1.0,30,0.0,2.0,0,0,0,0,1.0,0.0,161.0,0
1.0,53,1.0,2.0,0,0,0,2,32.0,0.0,295.0,0
1.0,30,0.0,0.0,0,0,0,11,1.0,0.0,436.0,1
1.0,26,0.0,2.0,0,0,0,5,0.0,1.0,223.0,0
0.0,30,0.0,0.0,0,0,0,1,62.0,0.0,436.0,1
0.0,59,1.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,29,0.0,0.0,0,0,0,13,1.0,0.0,141.0,1
1.0,67,1.0,3.0,0,0,0,0,4.0,0.0,372.0,0
1.0,30,0.0,2.0,0,0,0,13,2.0,0.0,268.0,1
1.0,25,0.0,0.0,0,0,0,5,1.0,1.0,44.0,1
1.0,45,1.0,3.0,0,0,0,8,1.0,0.0,177.0,1
1.0,35,0.0,2.0,0,0,0,4,155.0,1.0,149.0,0
1.0,22,2.0,0.0,0,0,1,0,1.0,0.0,67.0,0
1.0,41,0.0,0.0,0,0,0,8,0.0,0.0,141.0,0
1.0,46,1.0,1.0,0,0,0,3,1.0,0.0,318.0,1
1.0,27,0.0,5.0,0,0,0,0,1.0,1.0,44.0,1
0.0,37,0.0,0.0,0,0,0,13,1.0,0.0,176.0,1
1.0,22,2.0,0.0,0,0,2,0,1.0,0.0,58.0,0
1.0,19,2.0,0.0,0,0,0,0,1.0,0.0,250.0,0
1.0,45,1.0,2.0,0,0,0,2,1.0,1.0,436.0,0
0.0,33,0.0,0.0,0,0,0,5,1.0,0.0,318.0,1
1.0,52,1.0,0.0,0,0,0,7,1.0,0.0,177.0,1
0.0,21,2.0,0.0,0,0,0,0,1.0,0.0,300.0,1
1.0,43,0.0,0.0,0,0,0,6,81.0,1.0,436.0,1
1.0,33,0.0,2.0,0,0,0,3,1.0,0.0,436.0,1
1.0,26,0.0,0.0,1,0,0,3,1.0,0.0,172.0,1
1.0,37,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,38,0.0,0.0,0,0,0,1,8.0,0.0,341.0,0
1.0,35,0.0,3.0,0,0,0,1,1.0,1.0,44.0,0
1.0,27,0.0,0.0,0,0,0,1,1.0,0.0,176.0,0
1.0,40,0.0,5.0,0,0,0,1,0.0,0.0,171.0,0
1.0,21,2.0,0.0,1,0,0,1,2.0,0.0,436.0,1
1.0,38,0.0,2.0,0,0,0,3,1.0,0.0,318.0,1
1.0,37,0.0,2.0,0,0,0,0,1.0,1.0,106.0,0
1.0,24,2.0,3.0,0,0,0,1,78.0,1.0,84.0,0
1.0,44,0.0,2.0,0,0,0,0,1.0,0.0,422.0,0
1.0,30,0.0,0.0,0,0,0,0,1.0,0.0,317.0,0
1.0,40,0.0,3.0,0,0,0,0,1.0,0.0,9.0,0
1.0,49,1.0,2.0,0,0,0,1,23.0,0.0,341.0,0
1.0,67,1.0,2.0,0,0,0,0,0.0,1.0,107.0,0
1.0,59,1.0,0.0,0,0,0,14,1.0,0.0,318.0,1
1.0,21,2.0,0.0,1,0,0,1,1.0,0.0,436.0,1
1.0,31,0.0,2.0,0,0,0,6,1.0,1.0,106.0,1
0.0,50,1.0,2.0,0,0,0,2,1.0,0.0,318.0,0
1.0,30,0.0,0.0,0,0,0,7,1.0,0.0,141.0,0
1.0,28,0.0,2.0,0,0,0,1,1.0,1.0,30.0,0
1.0,48,1.0,0.0,0,0,0,7,1.0,0.0,318.0,1
1.0,55,1.0,2.0,0,0,0,0,1.0,1.0,107.0,0
0.0,24,2.0,2.0,0,0,0,1,8.0,0.0,165.0,0
1.0,42,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,34,0.0,0.0,0,0,0,0,0.0,1.0,44.0,1
1.0,43,0.0,0.0,0,0,0,4,0.0,1.0,430.0,1
1.0,44,0.0,0.0,0,0,0,0,0.0,0.0,11.0,0
1.0,25,0.0,2.0,0,0,0,0,0.0,1.0,136.0,1
1.0,29,0.0,3.0,0,1,0,17,1.0,0.0,171.0,1
1.0,25,0.0,2.0,0,0,0,2,1.0,0.0,71.0,1
0.0,32,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,96,1.0,3.0,0,0,0,2,3.0,0.0,14.0,0
1.0,35,0.0,0.0,0,0,0,10,1.0,1.0,436.0,0
1.0,29,0.0,3.0,0,0,0,0,1.0,1.0,44.0,0
1.0,27,0.0,3.0,0,1,1,8,1.0,0.0,300.0,1
1.0,41,0.0,3.0,0,0,0,2,129.0,0.0,436.0,0
1.0,31,0.0,3.0,0,0,0,0,3.0,1.0,248.0,1
1.0,24,2.0,0.0,0,0,0,1,1.0,0.0,349.0,0
1.0,34,0.0,0.0,0,0,0,0,0.0,0.0,436.0,1
1.0,48,1.0,0.0,0,0,0,2,1.0,0.0,194.0,0
1.0,41,0.0,0.0,0,0,0,1,1.0,0.0,191.0,0
1.0,26,0.0,0.0,0,0,1,12,1.0,1.0,44.0,1
1.0,42,0.0,0.0,0,0,0,0,0.0,0.0,201.0,1
1.0,29,0.0,0.0,0,0,0,0,1.0,1.0,342.0,1
1.0,26,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
0.0,27,0.0,0.0,0,0,0,1,1.0,0.0,436.0,0
1.0,35,0.0,2.0,0,0,0,4,1.0,1.0,44.0,0
1.0,54,1.0,2.0,0,0,0,1,1.0,0.0,194.0,0
1.0,24,2.0,0.0,0,0,0,3,146.0,1.0,402.0,1
1.0,20,2.0,0.0,0,0,0,0,1.0,0.0,61.0,1
1.0,27,0.0,2.0,0,0,0,0,3.0,0.0,436.0,1
1.0,21,2.0,0.0,0,0,0,1,1.0,0.0,65.0,1
1.0,27,0.0,2.0,0,1,1,7,1.0,1.0,44.0,1
1.0,34,0.0,0.0,1,0,0,11,1.0,0.0,436.0,1
1.0,27,0.0,2.0,0,0,0,4,42.0,0.0,60.0,1
1.0,54,1.0,0.0,0,0,0,0,1.0,1.0,248.0,0
1.0,29,0.0,5.0,0,0,0,2,1.0,0.0,176.0,0
1.0,39,0.0,0.0,0,0,0,1,6.0,0.0,436.0,0
0.0,22,2.0,2.0,0,1,1,2,355.0,0.0,436.0,1
0.0,33,0.0,2.0,0,0,0,0,2.0,1.0,379.0,0
0.0,25,0.0,0.0,0,0,0,2,38.0,0.0,436.0,1
0.0,40,0.0,3.0,0,0,0,7,19.0,0.0,436.0,0
0.0,35,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,28,0.0,3.0,0,0,0,0,0.0,1.0,44.0,0
1.0,53,1.0,0.0,0,0,0,0,3.0,1.0,44.0,0
1.0,28,0.0,2.0,0,0,1,2,1.0,1.0,146.0,0
1.0,26,0.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,30,0.0,0.0,0,0,0,1,393.0,0.0,436.0,0
1.0,31,0.0,0.0,0,1,0,3,0.0,0.0,171.0,1
1.0,24,2.0,2.0,0,0,0,3,1.0,1.0,44.0,1
1.0,45,1.0,2.0,0,0,0,19,1.0,0.0,177.0,1
1.0,33,0.0,3.0,0,0,0,1,0.0,1.0,140.0,0
1.0,28,0.0,0.0,0,0,0,1,0.0,0.0,319.0,1
0.0,45,1.0,2.0,0,0,0,1,1.0,0.0,311.0,0
0.0,22,2.0,0.0,0,0,0,1,316.0,1.0,44.0,1
1.0,33,0.0,2.0,0,0,0,3,19.0,0.0,436.0,1
1.0,23,2.0,2.0,0,0,4,4,1.0,0.0,268.0,1
1.0,36,0.0,0.0,0,0,0,6,1.0,0.0,97.0,1
1.0,22,2.0,0.0,0,0,0,0,1.0,0.0,250.0,0
1.0,45,1.0,2.0,0,0,0,1,311.0,1.0,44.0,0
1.0,28,0.0,0.0,0,0,0,2,1.0,0.0,194.0,1
1.0,37,0.0,0.0,0,0,0,3,1.0,1.0,44.0,0
0.0,52,1.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,26,0.0,2.0,0,0,0,0,0.0,0.0,18.0,0
1.0,28,0.0,2.0,0,0,0,4,1.0,0.0,309.0,0
0.0,33,0.0,2.0,0,0,0,2,0.0,0.0,436.0,0
1.0,23,2.0,2.0,0,0,1,3,1.0,0.0,436.0,0
1.0,31,0.0,2.0,0,0,1,3,1.0,1.0,140.0,0
0.0,55,1.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,24,2.0,2.0,0,0,2,3,1.0,0.0,382.0,0
1.0,37,0.0,0.0,0,0,0,2,119.0,1.0,139.0,0
1.0,41,0.0,0.0,0,0,0,0,1.0,0.0,17.0,0
1.0,26,0.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,41,0.0,0.0,0,0,0,13,1.0,0.0,18.0,1
1.0,33,0.0,0.0,0,0,0,6,1.0,0.0,250.0,1
1.0,47,1.0,3.0,0,0,0,0,1.0,1.0,146.0,0
1.0,23,2.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,27,0.0,2.0,0,0,0,1,1.0,0.0,436.0,0
1.0,24,2.0,2.0,0,0,0,0,1.0,0.0,380.0,1
1.0,23,2.0,5.0,0,0,0,2,1.0,1.0,436.0,1
1.0,30,0.0,0.0,0,1,0,10,0.0,0.0,436.0,1
1.0,55,1.0,2.0,0,0,0,1,0.0,0.0,318.0,0
1.0,26,0.0,0.0,0,0,0,13,1.0,1.0,44.0,1
0.0,41,0.0,0.0,0,1,0,6,65.0,1.0,247.0,1
1.0,35,0.0,0.0,0,0,0,0,0.0,0.0,18.0,0
1.0,26,0.0,0.0,0,0,0,4,74.0,0.0,349.0,0
1.0,20,2.0,0.0,0,0,0,1,22.0,1.0,333.0,0
1.0,24,2.0,2.0,0,0,0,3,1.0,1.0,135.0,1
1.0,31,0.0,0.0,0,2,0,8,1.0,1.0,44.0,1
1.0,22,2.0,0.0,0,1,0,2,1.0,0.0,436.0,1
1.0,55,1.0,0.0,0,0,0,0,1.0,0.0,250.0,0
1.0,33,0.0,2.0,0,0,0,7,1.0,0.0,233.0,1
1.0,44,0.0,2.0,0,0,0,6,1.0,0.0,436.0,1
1.0,41,0.0,0.0,0,0,0,25,1.0,0.0,318.0,1
1.0,56,1.0,0.0,0,0,0,9,475.0,1.0,436.0,1
1.0,21,2.0,0.0,0,0,0,1,10.0,0.0,65.0,0
1.0,36,0.0,0.0,0,0,0,1,263.0,0.0,436.0,0
0.0,48,1.0,2.0,0,0,0,1,1.0,1.0,105.0,0
1.0,27,0.0,2.0,0,0,0,6,199.0,0.0,436.0,1
1.0,56,1.0,2.0,0,0,0,7,1.0,0.0,172.0,1
1.0,39,0.0,2.0,0,0,0,2,26.0,1.0,44.0,0
1.0,31,0.0,3.0,0,0,0,0,1.0,0.0,383.0,0
0.0,25,0.0,2.0,0,0,0,0,1.0,0.0,0.0,1
1.0,51,1.0,2.0,0,0,0,1,83.0,0.0,436.0,0
0.0,28,0.0,0.0,0,0,0,3,16.0,0.0,18.0,1
1.0,30,0.0,0.0,0,0,0,0,1.0,0.0,326.0,0
0.0,19,2.0,0.0,0,0,0,0,1.0,1.0,146.0,1
1.0,20,2.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,57,1.0,2.0,0,0,0,0,1.0,0.0,9.0,0
1.0,51,1.0,0.0,0,0,0,8,1.0,1.0,248.0,1
1.0,27,0.0,0.0,0,0,0,5,0.0,0.0,311.0,0
1.0,26,0.0,0.0,0,0,2,0,1.0,0.0,393.0,1
1.0,23,2.0,2.0,0,0,0,3,1.0,1.0,247.0,1
1.0,35,0.0,0.0,0,1,0,14,1.0,1.0,44.0,1
0.0,41,0.0,2.0,0,0,0,1,356.0,1.0,76.0,0
1.0,37,0.0,0.0,0,0,0,5,29.0,0.0,318.0,1
1.0,48,1.0,0.0,0,0,0,0,0.0,0.0,171.0,0
