sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
Male,Greater than 45,African-American,0,0,0,1,17.0,F,Neglect Child / No Bodily Harm,0
Male,25 - 45,Caucasian,0,0,0,3,1.0,F,arrest case no charge,0
Female,25 - 45,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,14,1.0,F,Felony Driving While Lic Suspd,2
Male,Less than 25,African-American,0,0,0,0,2.0,M,Petit Theft,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Male,25 - 45,African-American,0,5,0,37,1.0,M,arrest case no charge,1
Male,Less than 25,African-American,0,0,0,2,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,African-American,1,0,0,1,37.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,2,0.0,F,Burglary Dwelling Assault/Batt,1
Female,25 - 45,Caucasian,0,0,0,2,1.0,F,Possession of Cannabis,0
Female,25 - 45,African-American,0,0,0,7,1.0,F,Criminal Mischief,0
Male,25 - 45,Caucasian,0,0,0,7,86.0,F,Sexual Battery / Vict 12 Yrs +,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,15.0,F,Felony Battery (Dom Strang),0
Female,25 - 45,African-American,0,0,0,3,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,1,0.0,F,"Poss3,4 Methylenedioxymethcath",0
Male,Greater than 45,Caucasian,0,0,0,3,120.0,F,Resist Officer w/Violence,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Deliver Cannabis,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,2,0,15,1.0,F,Possession of Cocaine,2
Male,Greater than 45,African-American,0,0,0,6,1.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,1,624.0,F,arrest case no charge,1
Male,Less than 25,African-American,0,0,0,17,1.0,F,arrest case no charge,2
Male,25 - 45,Hispanic,0,0,0,0,3.0,F,Escape,0
Male,Less than 25,African-American,0,0,1,1,1.0,F,arrest case no charge,2
Female,25 - 45,Hispanic,0,0,0,1,1.0,F,Poss Contr Subst W/o Prescript,0
Male,Less than 25,African-American,0,0,1,0,1.0,F,Uttering a Forged Instrument,0
Male,Greater than 45,Hispanic,0,0,0,9,1.0,F,Felony Petit Theft,1
Female,25 - 45,Other,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Female,25 - 45,Caucasian,0,0,0,0,0.0,F,Aggrav Battery w/Deadly Weapon,0
Male,Less than 25,Other,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Female,Greater than 45,African-American,0,0,0,1,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,25 - 45,African-American,0,0,0,1,0.0,M,DUI/Property Damage/Persnl Inj,0
Male,Greater than 45,African-American,0,0,0,10,1.0,F,Felony Battery (Dom Strang),1
Male,Less than 25,Caucasian,0,1,2,1,1.0,F,Burglary Conveyance Unoccup,2
Male,Greater than 45,African-American,1,0,0,7,1154.0,M,Battery,2
Male,25 - 45,Caucasian,0,0,0,6,10.0,F,Battery on a Person Over 65,1
Male,Greater than 45,African-American,0,0,0,1,2.0,M,Viol Injunct Domestic Violence,0
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Female,25 - 45,African-American,0,0,3,9,1.0,M,Petit Theft $100- $300,2
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,10,8.0,F,arrest case no charge,1
Male,Less than 25,Caucasian,0,0,0,3,1.0,F,Pos Cannabis W/Intent Sel/Del,2
Male,25 - 45,Other,0,0,0,0,0.0,F,Tamper With Witness/Victim/CI,0
Male,Greater than 45,African-American,0,0,0,0,1.0,M,Battery,1
Male,Greater than 45,African-American,0,0,0,1,613.0,M,Possess Drug Paraphernalia,1
Male,Less than 25,African-American,1,2,2,3,1.0,F,Criminal Mischief,2
Male,25 - 45,African-American,3,0,0,13,1.0,F,Possession of Cocaine,2
Male,Greater than 45,African-American,0,0,0,3,22.0,M,Operating W/O Valid License,0
Male,25 - 45,African-American,0,0,0,5,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,2,5.0,F,arrest case no charge,0
Female,25 - 45,African-American,0,1,0,7,92.0,F,Possession of Cocaine,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,2
Male,Greater than 45,Caucasian,0,0,0,1,3.0,M,Aggravated Assault W/Dead Weap,0
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,Felony Battery w/Prior Convict,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Open Carrying Of Weapon,1
Male,Greater than 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,F,Burglary With Assault/battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Felony DUI (level 3),0
Male,25 - 45,African-American,0,0,0,2,1.0,F,Driving While License Revoked,1
Male,25 - 45,Caucasian,0,0,0,3,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,3,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,1,0.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,1
Female,25 - 45,Caucasian,0,0,0,2,29.0,F,Poss Contr Subst W/o Prescript,0
Male,Less than 25,Hispanic,1,0,0,6,1.0,F,"Deliver 3,4 Methylenediox",2
Male,25 - 45,African-American,0,1,0,21,1.0,F,arrest case no charge,2
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Female,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,25,50.0,F,arrest case no charge,2
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,Burglary Unoccupied Dwelling,1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,African-American,0,0,0,1,398.0,M,Possess Cannabis/20 Grams Or Less,2
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,11,69.0,F,Possession of Cocaine,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,1,26.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,2,310.0,M,Driving License Suspended,1
Female,25 - 45,African-American,0,0,0,12,2.0,F,Possession Of Alprazolam,1
Male,25 - 45,African-American,0,0,0,19,217.0,M,Driving License Suspended,2
Male,Greater than 45,Caucasian,0,0,0,2,1017.0,M,Susp Drivers Lic 1st Offense,0
Male,25 - 45,African-American,0,0,0,3,1.0,F,Felony Driving While Lic Suspd,0
Male,Greater than 45,African-American,0,0,0,15,1.0,F,Driving While License Revoked,0
Male,25 - 45,African-American,0,0,0,9,1.0,F,Driving While License Revoked,0
Female,25 - 45,African-American,0,0,0,1,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,Less than 25,African-American,0,1,0,1,0.0,M,Assault,2
Male,Greater than 45,African-American,0,0,0,1,1.0,F,Hiring with Intent to Defraud,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,3,3.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,1,4.0,F,Solicit Deliver Cocaine,0
Male,Less than 25,Caucasian,0,0,1,1,1.0,F,Burglary Conveyance Unoccup,1
Male,Greater than 45,Other,0,0,0,2,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,3,1120.0,F,Aggravated Battery / Pregnant,2
Male,Less than 25,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,4,123.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,5,1.0,F,Burglary Structure Unoccup,1
Male,25 - 45,African-American,0,0,0,6,1.0,M,arrest case no charge,2
Female,Less than 25,African-American,1,0,0,4,154.0,F,arrest case no charge,2
Male,Greater than 45,African-American,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Female,25 - 45,African-American,0,0,0,2,14.0,M,Petit Theft $100- $300,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Viol Injunct Domestic Violence,0
Male,Greater than 45,African-American,0,0,0,22,1.0,F,Felony Driving While Lic Suspd,1
Male,25 - 45,African-American,0,0,0,4,1.0,F,Uttering a Forged Instrument,0
Male,Greater than 45,Caucasian,0,0,0,7,1.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,2,4.0,F,"Poss3,4 Methylenedioxymethcath",0
Female,Less than 25,African-American,0,0,0,1,1.0,F,arrest case no charge,2
Male,25 - 45,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,3,1.0,F,Tampering With Physical Evidence,1
Male,25 - 45,African-American,0,0,0,2,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Grand Theft in the 3rd Degree,0
Female,25 - 45,African-American,0,3,2,14,0.0,F,Carrying Concealed Firearm,2
Male,25 - 45,Caucasian,0,0,0,2,0.0,M,Driving Under The Influence,1
Male,Less than 25,African-American,0,0,0,6,1.0,F,Deliver Cocaine,2
Male,25 - 45,Hispanic,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,2,29.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,7,49.0,M,Carrying A Concealed Weapon,2
Male,Greater than 45,Hispanic,0,0,0,0,1.0,F,False Imprisonment,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,Caucasian,1,0,0,10,95.0,M,Battery,2
Male,Less than 25,Caucasian,0,0,0,0,0.0,F,"Poss3,4 Methylenedioxymethcath",0
Male,25 - 45,African-American,0,0,0,5,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,4,1.0,M,Driving Under The Influence,0
Male,25 - 45,Other,0,0,0,1,1.0,F,Felony Driving While Lic Suspd,0
Male,Greater than 45,Hispanic,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,8,353.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,1,0,1,0.0,F,arrest case no charge,2
Male,Greater than 45,Caucasian,0,0,0,1,12.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,5,45.0,F,Possession of Oxycodone,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Hispanic,0,0,0,0,5.0,F,Stalking (Aggravated),0
Female,25 - 45,Caucasian,0,0,0,2,2.0,F,Possession of Hydromorphone,0
Male,25 - 45,Caucasian,0,3,0,8,1.0,F,Robbery / Weapon,2
Male,Greater than 45,Caucasian,0,0,0,1,65.0,M,Tamper With Witness/Victim/CI,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Possession Of Alprazolam,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,3,1.0,F,Felony Battery w/Prior Convict,1
Male,Less than 25,Caucasian,0,0,0,0,4.0,F,Fleeing Or Attmp Eluding A Leo,0
Male,Greater than 45,African-American,0,0,0,4,173.0,M,Driving License Suspended,0
Male,Less than 25,Caucasian,0,0,1,0,1.0,F,arrest case no charge,1
Female,25 - 45,Caucasian,0,0,0,4,2.0,F,Aggravated Assault W/Dead Weap,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Burglary Unoccupied Dwelling,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,F,Agg Fleeing/Eluding High Speed,0
Male,Greater than 45,African-American,0,0,0,3,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Poss of Firearm by Convic Felo,1
Male,Less than 25,African-American,0,0,0,1,26.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,arrest case no charge,0
Male,25 - 45,Hispanic,0,0,0,0,0.0,F,Aggravated Battery / Pregnant,0
Male,Less than 25,Hispanic,1,0,0,1,189.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,4,72.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,0,1.0,F,Solicitation On Felony 3 Deg,0
Male,Greater than 45,African-American,0,0,0,17,1.0,F,Felony Petit Theft,1
Male,25 - 45,African-American,0,0,1,8,1.0,F,Poss Cocaine/Intent To Del/Sel,1
Male,Less than 25,Caucasian,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,Caucasian,0,0,0,9,42.0,F,Driving While License Revoked,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,1,0.0,M,Expired DL More Than 6 Months,2
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,1,2,0.0,F,False Ownership Info/Pawn Item,0
Male,Greater than 45,Caucasian,0,0,0,4,5.0,F,Video Voyeur-<24Y on Child >16,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,Sell or Offer for Sale Counterfeit Goods,0
Male,25 - 45,Hispanic,0,0,0,2,114.0,F,Crimin Mischief Damage $1000+,0
Female,25 - 45,Hispanic,0,0,0,0,1.0,M,Lve/Scen/Acc/Veh/Prop/Damage,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Grand Theft (Motor Vehicle),1
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,Hispanic,0,0,0,2,10.0,F,Lewd/Lasc Battery Pers 12+/<16,0
Male,Greater than 45,Caucasian,0,0,0,1,0.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,1,1.0,M,Possess Cannabis/20 Grams Or Less,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,Less than 25,Caucasian,0,0,3,3,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,Hispanic,0,0,0,1,1.0,F,Throw Missile Into Pub/Priv Dw,0
Female,25 - 45,African-American,0,0,0,10,36.0,M,Operating W/O Valid License,1
Male,25 - 45,African-American,0,0,0,10,1.0,M,Viol Prot Injunc Repeat Viol,2
Male,25 - 45,African-American,0,0,0,6,0.0,F,Driving While License Revoked,1
Male,Greater than 45,Other,0,0,0,1,92.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Robbery / No Weapon,0
Male,Greater than 45,Caucasian,0,0,0,3,1117.0,M,Posses/Disply Susp/Revk/Frd DL,0
Male,Greater than 45,Caucasian,0,0,0,10,1.0,F,Burglary Conveyance Unoccup,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,2
Male,Greater than 45,African-American,1,0,0,10,1.0,F,Felony Driving While Lic Suspd,1
Male,25 - 45,African-American,0,0,0,4,2009.0,M,Driving License Suspended,0
Male,25 - 45,Caucasian,0,0,0,10,1.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,0,4,0.0,F,Grand Theft in the 3rd Degree,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,3,1.0,M,Poss Of Controlled Substance,2
Male,Less than 25,African-American,0,0,0,1,1.0,F,Burglary Unoccupied Dwelling,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,Caucasian,3,0,0,16,1.0,M,Driving Under The Influence,1
Male,Less than 25,African-American,0,1,3,4,1.0,F,Agg Assault W/int Com Fel Dome,1
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Female,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,arrest case no charge,0
Female,Less than 25,African-American,0,0,0,2,90.0,F,Crim Use Of Personal Id Info,0
Female,Greater than 45,African-American,0,0,0,7,1.0,F,Fraudulent Use of Credit Card,1
Male,25 - 45,African-American,0,0,0,0,1.0,M,Resist Officer w/Violence,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,3,1.0,F,Felony Driving While Lic Suspd,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,11,1.0,F,False Ownership Info/Pawn Item,1
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,10,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,4,0.0,F,Possession Of Methamphetamine,2
Male,25 - 45,African-American,0,0,0,1,1.0,F,Possession of Cocaine,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,1,1.0,F,Possession of Cocaine,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Prowling/Loitering,2
Female,25 - 45,African-American,0,0,0,0,1.0,M,Possess Cannabis/20 Grams Or Less,0
Male,Greater than 45,Other,0,0,0,0,0.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Male,Greater than 45,Other,0,0,0,2,1.0,F,Possession Of Diazepam,0
Male,Greater than 45,African-American,0,0,0,16,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,4,1.0,F,Burglary Structure Assault/Batt,1
Male,25 - 45,African-American,0,0,0,8,1.0,F,Possession of Oxycodone,1
Female,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,0.0,M,Poss Of Controlled Substance,1
Male,25 - 45,African-American,0,0,0,4,722.0,M,Poss Of Controlled Substance,1
Female,25 - 45,Caucasian,0,0,0,12,45.0,F,Felony Battery w/Prior Convict,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Other,0,0,0,0,1.0,F,Sell or Offer for Sale Counterfeit Goods,0
Female,25 - 45,African-American,0,0,0,0,1.0,F,Felony Driving While Lic Suspd,0
Male,25 - 45,African-American,0,0,0,9,1.0,F,Poss Cocaine/Intent To Del/Sel,1
Male,Greater than 45,African-American,0,0,0,1,22.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Female,Greater than 45,Caucasian,0,0,0,0,6.0,M,Prostitution/Lewd Act Assignation,0
Female,Greater than 45,African-American,0,0,0,8,1.0,F,arrest case no charge,2
Male,25 - 45,African-American,0,1,2,5,1.0,F,Shoot In Occupied Dwell,1
Male,25 - 45,African-American,0,0,0,1,3665.0,M,arrest case no charge,2
Male,Greater than 45,African-American,0,0,0,13,1.0,F,Felony Driving While Lic Suspd,0
Male,Less than 25,Other,0,0,0,0,1.0,M,Battery,2
Male,25 - 45,African-American,0,0,0,8,1.0,F,Driving While License Revoked,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,1,0,1,1.0,F,Robbery / No Weapon,2
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Grand Theft (Motor Vehicle),0
Male,25 - 45,Caucasian,0,0,0,1,0.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,1,0.0,F,Possession of Cocaine,0
Male,Greater than 45,African-American,0,0,0,30,56.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,5,0.0,F,Battery On A Person Over 65,2
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,DUI - Enhanced,0
Female,25 - 45,Hispanic,0,0,0,0,0.0,F,Possession of Cannabis,0
Male,Greater than 45,Caucasian,0,0,0,2,58.0,M,Driving License Suspended,0
Female,25 - 45,African-American,0,0,0,1,0.0,F,arrest case no charge,0
Female,25 - 45,African-American,0,0,0,0,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,1,0,1,1,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Burglary Unoccupied Dwelling,0
Male,Greater than 45,African-American,0,0,0,2,1596.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,Fleeing or Eluding a LEO,1
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Male,Greater than 45,African-American,0,0,0,4,381.0,F,Grand Theft in the 3rd Degree,1
Male,Less than 25,African-American,0,1,0,2,1.0,F,Burglary Unoccupied Dwelling,2
Male,Greater than 45,Caucasian,0,0,0,33,1.0,F,Felony Petit Theft,2
Female,Greater than 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,1,1.0,M,Battery,1
Male,25 - 45,Hispanic,0,0,0,1,94.0,M,Driving Under The Influence,0
Male,Less than 25,African-American,0,0,2,4,1.0,F,Possession of Cannabis,2
Female,25 - 45,Hispanic,0,0,0,0,1.0,F,Burglary Structure Unoccup,0
Male,Greater than 45,Other,0,0,0,0,0.0,M,Driving Under The Influence,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Battery on a Person Over 65,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,0,0,1,1.0,M,Criminal Mischief Damage <$200,0
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,Driving While License Revoked,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,25 - 45,Caucasian,0,0,0,14,1.0,F,Pos Cannabis W/Intent Sel/Del,2
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Female,Less than 25,African-American,0,0,0,2,60.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,15,0.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,6,236.0,F,Fail To Redeliver Hire Prop,2
Male,Less than 25,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,1,1.0,M,Driving Under The Influence,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Possession Of Alprazolam,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,Leaving the Scene of Accident,2
Male,25 - 45,African-American,2,0,0,18,1.0,M,Unlaw Use False Name/Identity,2
Male,Less than 25,African-American,0,0,0,1,1.0,F,Battery on Law Enforc Officer,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Possession of Cocaine,0
Male,Greater than 45,African-American,0,0,0,3,0.0,M,Viol Pretrial Release Dom Viol,0
Female,25 - 45,African-American,0,0,0,14,1.0,F,Aggravated Assault,2
Male,25 - 45,African-American,0,0,0,7,1.0,F,Felony Battery (Dom Strang),1
Male,25 - 45,African-American,0,2,2,20,1.0,F,Grand Theft (Motor Vehicle),2
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,"Deliver 3,4 Methylenediox",2
Male,Less than 25,Caucasian,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,25 - 45,Caucasian,0,0,0,2,62.0,F,Resist Officer w/Violence,1
Female,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,Prostitution/Lewd Act Assignation,0
Male,25 - 45,African-American,0,1,2,5,1.0,F,arrest case no charge,2
Male,Less than 25,Caucasian,0,0,0,3,1.0,F,Grand Theft in the 3rd Degree,1
Male,Less than 25,Hispanic,0,0,0,0,1.0,M,Leaving Acc/Unattended Veh,1
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,1,1.0,M,Possess Cannabis/20 Grams Or Less,1
Male,Less than 25,Caucasian,0,0,0,2,18.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,14,60.0,F,Possession of Oxycodone,1
Male,25 - 45,African-American,0,0,0,16,1.0,F,Driving While License Revoked,2
Male,25 - 45,Caucasian,0,0,0,0,7.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,Caucasian,0,1,1,1,1.0,M,Unl/Disturb Education/Instui,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,Possession Burglary Tools,1
Male,25 - 45,Caucasian,0,0,0,0,2.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Uttering a Forged Instrument,0
Male,25 - 45,Caucasian,0,0,0,1,2.0,F,Possession of Cocaine,0
